invoice_id,id,service_type,amount
4bb4cbc3-f83c-4459-8f8c-71ddfd35e7d2,177d9b26-6c0a-4a9f-80a7-302def048bcb,painting,5549
9fc1cbcd-e834-44f4-bdeb-f5ef88f4480a,ccd8fd76-2f74-4870-b823-5a2f211c2924,repair,1883
9fc1cbcd-e834-44f4-bdeb-f5ef88f4480a,ddd4a48c-7533-4e3e-938e-2dcd03e34a12,construction,3093
9fc1cbcd-e834-44f4-bdeb-f5ef88f4480a,30f94c43-3fd7-41c3-b1d3-91c5068033a2,painting,4248
7924d437-7882-4145-8f0e-67047126242c,e77e30af-12f2-40c1-8017-e566f3dad3d3,cleaning,34
7924d437-7882-4145-8f0e-67047126242c,5fbf364b-51c0-4c77-ac9d-3a9efe82c021,cleaning,1137
7924d437-7882-4145-8f0e-67047126242c,b26f8db2-3749-4dce-99ae-cf9d2fff3432,construction,51
7924d437-7882-4145-8f0e-67047126242c,a227cb22-c03a-4bcf-a3c1-5dbedd4ce415,painting,2245
72279675-d337-4e5a-8e08-bfc9e9e9315c,ca51c07b-0f5e-4033-a772-63b552fd675a,other,1212
72279675-d337-4e5a-8e08-bfc9e9e9315c,d44cd7b7-63aa-4a77-8dcd-4024fb926237,repair,221
72279675-d337-4e5a-8e08-bfc9e9e9315c,2210422b-a7c4-4c64-8416-e9e516c46a1b,maintenance,1727
72279675-d337-4e5a-8e08-bfc9e9e9315c,d0d396c5-c9d9-436f-a3d0-06ee3157eb79,painting,2098
72279675-d337-4e5a-8e08-bfc9e9e9315c,958e2611-4859-4b3a-93dd-b06e5fdb10b4,maintenance,2254
5cf53e01-bf8c-49f1-a3c4-582b0d2d8f41,14d55e58-c55f-4d82-9de8-11ac8f0c90ba,maintenance,8907
a90b50cb-8dfe-451e-a058-25af815971f8,55d3575f-41d2-4fa7-b5d8-f999fd3559a6,repair,8640
2512c142-17ae-45a3-a820-187f9c9439ba,d8e59c47-7e1f-485e-9e5c-c832a2cdee7e,construction,33
2512c142-17ae-45a3-a820-187f9c9439ba,2356506c-7604-48d7-90f9-16b3ca69bf05,other,2410
2512c142-17ae-45a3-a820-187f9c9439ba,8187c304-69a8-4f2e-9dc5-9e4ab5f4f6ed,construction,3119
07f7e66d-5717-47f0-9fc8-8910e51bd13c,158897ee-c69a-403b-b9d1-72a79587a0d1,repair,615
07f7e66d-5717-47f0-9fc8-8910e51bd13c,253a2771-1c5b-4efa-b6a0-183cfdfd9d77,construction,874
2e31d278-c8d6-41e7-ad08-ef10bede3822,73cc4b0c-689b-452d-a121-49e8980f8fed,construction,288
2e31d278-c8d6-41e7-ad08-ef10bede3822,6bfde735-0fe7-4696-84d2-0c1ef7700241,painting,881
2e31d278-c8d6-41e7-ad08-ef10bede3822,ff7aa99f-ac0a-48c8-9482-df6f73b7db8f,install,8014
a8b4d4d9-17ab-49cf-bf69-634e176b2211,dc4d8653-016b-448d-ab93-a6e8502fa2ff,cleaning,32
a8b4d4d9-17ab-49cf-bf69-634e176b2211,73a5b131-aa5c-4713-a637-8b052ac5eb61,cleaning,1380
a8b4d4d9-17ab-49cf-bf69-634e176b2211,f85f80ec-5c48-41cf-b3ce-e35b1bd5df59,cleaning,2484
a8b4d4d9-17ab-49cf-bf69-634e176b2211,1040d299-73cb-4005-bcd7-dd310a13b16e,install,3779
e4102115-07c7-4457-b8df-3224490f2686,64f3f7d9-b988-49c3-95d9-640aead9cb98,install,3254
ce00379a-7416-49bf-87c4-cb0ad27756b4,ad8178da-5b22-43ba-9833-0c28cd28c301,other,3298
4b9569ff-4a1b-44c1-a380-a442b5f95e95,97fdaa24-147d-4835-bd36-7861df804c3a,repair,666
4b9569ff-4a1b-44c1-a380-a442b5f95e95,d6c76d1f-7deb-4da6-b013-7a06efc1dacd,repair,550
4b9569ff-4a1b-44c1-a380-a442b5f95e95,b0b1c733-86e0-42c2-bf09-9066e69708bb,maintenance,743
4b9569ff-4a1b-44c1-a380-a442b5f95e95,0e476063-40ac-4194-b51c-ae0a1b036073,construction,1482
4b9569ff-4a1b-44c1-a380-a442b5f95e95,5824a4b9-5b0d-424e-8742-dc6a71ed07cd,maintenance,1673
04605199-5a7a-4e07-b8a3-3d5649a6bd6d,08279d7b-7c35-40f7-a117-f5ba8e6b883e,construction,1725
04605199-5a7a-4e07-b8a3-3d5649a6bd6d,a0c01430-f635-43f4-8597-229d6e5683ed,painting,170
04605199-5a7a-4e07-b8a3-3d5649a6bd6d,d67bf18d-24a9-4bb4-b359-c0f795e8ac1a,install,1864
04605199-5a7a-4e07-b8a3-3d5649a6bd6d,55624463-cbdd-4868-99f2-1adf7844b4fa,install,3610
f421fdb1-da6d-4321-9ec4-7948a5171825,533c6f86-f589-4af7-a16c-9e9e06cd643a,install,815
f421fdb1-da6d-4321-9ec4-7948a5171825,38eee795-9439-4ba0-98e5-9c0ef6951d6f,painting,1066
f421fdb1-da6d-4321-9ec4-7948a5171825,9fa5ef93-42ac-4862-8d6e-cce65333380a,install,444
f421fdb1-da6d-4321-9ec4-7948a5171825,1d7a516e-da85-4b64-bcb9-e7456248bcd2,cleaning,3081
f421fdb1-da6d-4321-9ec4-7948a5171825,e030a4ed-9999-479f-acba-b86c18babdd4,maintenance,4160
f4717419-68be-4d50-8267-c986e6a6b851,b2c01aeb-bef7-4177-8060-bea479eb3e06,construction,698
f4717419-68be-4d50-8267-c986e6a6b851,6f00d3a9-4f99-4620-9032-0a837db17ca0,other,721
f4717419-68be-4d50-8267-c986e6a6b851,4884f643-ef98-4311-adaf-33f02f11f428,construction,190
f4717419-68be-4d50-8267-c986e6a6b851,4e762f9e-5994-457a-a351-c07c43c58da9,maintenance,2942
86369c40-ba99-499d-9f30-e6a12b2190e2,eda0d477-e5b1-4f36-b925-6f73e689bf86,cleaning,598
86369c40-ba99-499d-9f30-e6a12b2190e2,0df2154d-5dbb-4512-aea6-1bf3dc4494b6,maintenance,36
86369c40-ba99-499d-9f30-e6a12b2190e2,628076c8-f000-4e53-a853-89a3028a9b20,repair,3605
d239783c-7d3c-41ab-ac44-48f73c4c7642,b5565ce1-e6e4-409e-8cbe-d99ec2c5a090,install,1282
d239783c-7d3c-41ab-ac44-48f73c4c7642,554ccc51-1727-4913-ac77-d33b4974d0ff,other,8694
a954bb1a-f9d1-421b-9ae6-ff0dc2fa2d82,94356c8d-a06c-4cb0-b296-d06c7a6d3888,other,2062
a954bb1a-f9d1-421b-9ae6-ff0dc2fa2d82,f162fae0-8328-4a28-ae94-686b58005fbb,painting,165
a954bb1a-f9d1-421b-9ae6-ff0dc2fa2d82,a660efb4-e6d5-445d-b28e-673fe6453dcd,repair,4714
b54e9d24-0c9b-433b-9fc4-d97151783aab,0bb8b3d6-4e55-4661-8bc0-f5c322d5d6ac,painting,2790
55aa49ab-552b-48f3-be4f-6aa43e3e5a82,12a105a7-e101-4afa-b19b-87fdd40a1a18,maintenance,7123
538061f9-1f61-47af-8dc4-9b4b8ec66781,4c4393d2-2571-4c83-91df-ab84ed6ed004,other,522
538061f9-1f61-47af-8dc4-9b4b8ec66781,df7b0810-eb87-4809-bbb2-f7e0804b4945,maintenance,2358
538061f9-1f61-47af-8dc4-9b4b8ec66781,09cfb042-f67c-4d28-8856-d9fad1f83da3,repair,672
538061f9-1f61-47af-8dc4-9b4b8ec66781,e9100d9b-7317-415d-9e23-c4fc09449347,repair,4526
eeaa04bb-78c8-4ab9-b42a-2165fb744570,f37973ab-3b45-4cd5-964d-fb5f02465b29,other,1821
eeaa04bb-78c8-4ab9-b42a-2165fb744570,850971cb-d3af-4e4c-9ed3-3df7cb7a3fc0,maintenance,1587
eeaa04bb-78c8-4ab9-b42a-2165fb744570,bec296fa-6dc8-4166-bdf3-f38aa9f5944e,painting,1212
eeaa04bb-78c8-4ab9-b42a-2165fb744570,70e9bbe7-3908-4f22-8676-509dc44c1a07,other,994
eeaa04bb-78c8-4ab9-b42a-2165fb744570,70d13ecf-46ac-4d2c-ba66-7ed3eeede7de,maintenance,4324
1630d69a-5a4d-4718-9d85-d9a72a6bd320,72417934-9a25-4321-8e26-bc7cf132cdcf,painting,1786
1630d69a-5a4d-4718-9d85-d9a72a6bd320,34b67151-e61d-4b33-a0e0-e21a8bd9413b,painting,2980
481e2f87-d9fd-4930-a6fb-c727cbeccbbf,1efecdf1-44d6-4f5b-8d91-5e7d65bdcab5,painting,1291
481e2f87-d9fd-4930-a6fb-c727cbeccbbf,3c044627-2249-4c6d-8c93-43cfdfcc2292,install,1556
481e2f87-d9fd-4930-a6fb-c727cbeccbbf,09856671-fc08-4c6d-98f9-a73e13dd5f0a,construction,2276
a9d34bb3-8dcf-44da-9062-cc94c2e00ad9,327b4f03-bcfd-465e-92f1-217bcce72dda,construction,443
a9d34bb3-8dcf-44da-9062-cc94c2e00ad9,14ae734a-8225-4f7c-ac74-bf87b4a0e760,construction,432
a9d34bb3-8dcf-44da-9062-cc94c2e00ad9,6d184863-da59-4422-9e69-2b4eb2785104,painting,567
a9d34bb3-8dcf-44da-9062-cc94c2e00ad9,002b12fb-6553-4174-9418-4649c7d1a00f,cleaning,908
a9d34bb3-8dcf-44da-9062-cc94c2e00ad9,cb07f06d-ecb2-436a-9567-5056e2d2bf8f,install,1357
75649693-9d32-4280-8131-0442e71a962c,dedc2ad2-9c02-436f-b5b4-976175a895b1,repair,717
75649693-9d32-4280-8131-0442e71a962c,497787ac-5ecd-4eef-8920-2e6f04087086,other,206
75649693-9d32-4280-8131-0442e71a962c,c01ecd84-8420-4e59-841c-2fa4c7137bc3,cleaning,970
75649693-9d32-4280-8131-0442e71a962c,5a0dabc7-6c5d-4121-9843-778c5aa0f7a7,painting,1232
933cebd9-92e5-4a7d-a136-2b0c64d67b2a,f131cdc0-1fb2-4834-8641-fbd81b3971d7,other,1297
933cebd9-92e5-4a7d-a136-2b0c64d67b2a,9b1ebc82-d13d-41e6-ac05-8e1ca2d31393,other,1682
7ea5f622-eb3c-4e51-9389-6f639345105c,1377291e-bd36-452f-93b9-b03b85123fae,other,3956
8de84bb1-115b-4dc7-8981-258739646e14,48fe5112-345e-4462-9ee2-63aeacc9ce15,construction,204
8de84bb1-115b-4dc7-8981-258739646e14,efaf3488-2a76-4a23-a17a-2193eb021a56,other,1671
8de84bb1-115b-4dc7-8981-258739646e14,0cfb7d8e-0402-4332-83a1-283077b17209,construction,300
8de84bb1-115b-4dc7-8981-258739646e14,ae3de412-36fb-4d12-a3c5-ead3229610c3,painting,1192
8de84bb1-115b-4dc7-8981-258739646e14,ccfd96ec-4027-4a36-9107-7027079d5bbb,cleaning,4535
ef150ff4-4acc-4e78-b7aa-9c0b9477ea0b,79e6d52f-a12f-43a1-b8a9-edc67b1ba6bd,other,1066
6ee480ba-5125-472c-94b8-7e38c792fd9a,cd3324e2-becd-4aed-9b48-e68f00bb0e3f,cleaning,4321
dbc0d45b-a6e9-453a-8c20-584cd7d66e01,9da2c435-33a3-479d-94f9-62177c43b4f1,install,904
dbc0d45b-a6e9-453a-8c20-584cd7d66e01,be641220-538f-4d91-a12c-246c7c9ce454,repair,4888
e26e8fa3-5f80-46c9-a68a-a51c50dbcf99,7dcbf2de-d311-4a09-8f18-f70c45b86d2a,repair,371
e26e8fa3-5f80-46c9-a68a-a51c50dbcf99,084fa5e6-732d-47ef-888b-5567feb22c2f,painting,1029
e26e8fa3-5f80-46c9-a68a-a51c50dbcf99,a9459d04-7d89-480f-95d9-ce55c2cd1206,cleaning,5997
c98f9a6e-37cb-4865-981d-a7d767f3d7b4,6e91a5b5-960b-4a05-b0c2-90f8dc6b4676,other,711
c98f9a6e-37cb-4865-981d-a7d767f3d7b4,d7769cd4-dc5b-47a5-b9dc-1fa0eae63060,painting,1238
c98f9a6e-37cb-4865-981d-a7d767f3d7b4,fab3ae8b-c9d1-48bf-9423-ab16f8d8b362,cleaning,756
c98f9a6e-37cb-4865-981d-a7d767f3d7b4,4a70750c-7d30-458b-9376-78cbcb6d6116,maintenance,3156
21e8a354-9ccc-434e-af1f-12c2b5e6919c,3c70df9b-dd56-45e0-b3cc-d8d209e8bd73,install,1359
21e8a354-9ccc-434e-af1f-12c2b5e6919c,b17b2c04-c977-4007-a607-2dc7e76d6137,maintenance,2011
6f443923-e1cf-4034-9d64-fb190dbc2bb7,d5f745b3-6646-4092-b6f2-67a3f13094e6,cleaning,201
6f443923-e1cf-4034-9d64-fb190dbc2bb7,28020710-db3a-40a6-b5dd-cef56d4a583e,repair,293
6f443923-e1cf-4034-9d64-fb190dbc2bb7,98d4e4e6-3073-415e-ae05-43ffa3a470e9,repair,18
6f443923-e1cf-4034-9d64-fb190dbc2bb7,d6a5d3ce-5ee3-4be8-9c85-9e51c261d12a,construction,576
188da21d-f97f-4774-9f3d-0fd3ab8715cc,37e33af5-a2e5-47d3-8ce9-4110e5732e84,maintenance,770
188da21d-f97f-4774-9f3d-0fd3ab8715cc,855a3494-e1ec-4bbd-8c81-a28a17b72129,install,343
188da21d-f97f-4774-9f3d-0fd3ab8715cc,bd6fd060-707d-4ae8-afcf-740f052a4a70,repair,2029
ba578249-f925-4841-a104-839d8f87d0fa,d2526552-71df-4230-b363-d48eed6b2e32,cleaning,1671
ba578249-f925-4841-a104-839d8f87d0fa,a78b071c-46be-4bca-b43c-34d2723c6799,cleaning,7120
c64efb43-a577-48b9-bfa9-483eef8f4b04,29998285-cd3d-48b4-8c44-277f6575d216,repair,455
c64efb43-a577-48b9-bfa9-483eef8f4b04,2f7f531d-13d5-4baa-b7ca-d0cdd08a4960,cleaning,501
c64efb43-a577-48b9-bfa9-483eef8f4b04,a3321d21-f551-407c-8bd6-e04fcf07eb5f,install,564
c64efb43-a577-48b9-bfa9-483eef8f4b04,7b646db8-1b0e-49ac-b029-97868925e592,cleaning,692
c64efb43-a577-48b9-bfa9-483eef8f4b04,82e52eae-d4be-437c-8958-674ab4aa904c,repair,1027
1e770ce4-c7b6-45b8-b560-1d9733ba56c6,0e9e361c-54d9-4722-91ab-9bd38acaf13d,maintenance,188
1e770ce4-c7b6-45b8-b560-1d9733ba56c6,d11e0e26-e4a1-46ea-a94e-aeea959f2e54,other,46
1e770ce4-c7b6-45b8-b560-1d9733ba56c6,66524d64-6fde-4d92-a6f0-f1dff0d64b38,repair,353
64ea4fc7-6af1-4854-9b23-12771f96d2e9,53df5355-9494-43e3-bd67-a5143b4a9229,repair,323
64ea4fc7-6af1-4854-9b23-12771f96d2e9,fe02e3c8-7016-4cc2-95f0-8937efbd2337,repair,555
64ea4fc7-6af1-4854-9b23-12771f96d2e9,feead2ab-b16f-41b6-9e6d-829420f5dea0,cleaning,782
fc5a46a0-a27f-4206-b038-eb67b6f5419d,ccd38f96-41a9-4ad2-856d-bdff5a3eec64,maintenance,189
fc5a46a0-a27f-4206-b038-eb67b6f5419d,5af0d961-df23-4822-9c14-997643361a8a,install,106
fc5a46a0-a27f-4206-b038-eb67b6f5419d,475eb693-d155-4ae8-b0c2-1a423fffe466,cleaning,58
fc5a46a0-a27f-4206-b038-eb67b6f5419d,df605625-7144-470d-8d4a-452d9342dc4e,install,430
fc5a46a0-a27f-4206-b038-eb67b6f5419d,9740106a-1472-4262-8dd6-4b7657a05835,maintenance,594
b98d13b4-10d7-4a01-ac14-f26d2b582a11,11ee54bf-ae63-4b3c-88c7-6566a9327e70,construction,2876
d8f84fe5-b16a-466b-8634-4455ae9497d9,1e32ee72-2251-47d6-ac89-bc657df012f3,install,72
d8f84fe5-b16a-466b-8634-4455ae9497d9,1207f146-e6fd-4506-9d1f-75d25eeb0be3,construction,384
d8f84fe5-b16a-466b-8634-4455ae9497d9,98e89b0a-b6e1-41f4-bdba-5b00da1eb5e5,repair,244
d8f84fe5-b16a-466b-8634-4455ae9497d9,06fc8c78-e5aa-484d-a9a7-8706d323a8f6,maintenance,366
d8f84fe5-b16a-466b-8634-4455ae9497d9,33c261b0-c45f-4c0b-b7f6-88177a2e2daa,painting,589
17636e04-8bb6-44d5-a266-e21082ad532d,78ef4602-5eb0-4dc5-a3a7-becf83ac4c71,install,4840
5529a5a8-3f27-4086-b0bb-d06b99e966ea,41a5b778-08df-48b2-a464-d0d9c29faea7,maintenance,900
5529a5a8-3f27-4086-b0bb-d06b99e966ea,10c0102f-064a-4154-b1fc-f5663ba4e085,install,830
5529a5a8-3f27-4086-b0bb-d06b99e966ea,8206dec3-540a-4fd0-b519-14c02b865451,cleaning,590
5529a5a8-3f27-4086-b0bb-d06b99e966ea,a27240d5-57d8-4b38-8c7b-bf43e77342d6,painting,1538
b02f59cd-64c6-47fe-a5cb-5b8f224ae63b,f3ad19f9-4d2a-4cb0-a9bf-22793877465c,painting,239
b02f59cd-64c6-47fe-a5cb-5b8f224ae63b,4bc4badb-7a91-41bc-8789-8b636efbc7d4,other,692
b02f59cd-64c6-47fe-a5cb-5b8f224ae63b,5a14755c-eb18-4894-9441-ec3f3ef17c2c,other,1389
0926e5ff-5080-4a21-8098-6bf7e382f0f4,0e4ab590-0c52-4b19-b2cc-28ca7914be20,install,968
0926e5ff-5080-4a21-8098-6bf7e382f0f4,d629976d-28d0-4d56-84e6-39056bc3d0c6,other,251
0926e5ff-5080-4a21-8098-6bf7e382f0f4,f1aec4ba-041f-462b-a34c-743bedd98707,repair,375
0926e5ff-5080-4a21-8098-6bf7e382f0f4,a1486331-cebd-4e31-bdba-a3b5cf4f0de3,maintenance,2560
38e33cec-a069-4da3-bd76-844c8819474e,c62643ba-fa38-475e-af19-d774622dbb48,repair,434
38e33cec-a069-4da3-bd76-844c8819474e,4a7271dd-b88f-4327-bf11-397a8e85b793,construction,600
38e33cec-a069-4da3-bd76-844c8819474e,f9b0a776-9ed3-44f9-b075-62f461ff96d6,other,1612
38e33cec-a069-4da3-bd76-844c8819474e,1ae0a371-c787-43c2-85d2-1e2512e92f61,painting,1565
38e33cec-a069-4da3-bd76-844c8819474e,b172a7a9-d929-4d3a-b3e4-b9e67e293782,repair,3134
bb8bce93-300e-44aa-b217-dfe5e26d8829,d27408ca-e239-4205-9ae9-3f901bb4add2,maintenance,68
bb8bce93-300e-44aa-b217-dfe5e26d8829,5df05a06-80ab-406b-ab10-ff53d18b9198,repair,4662
835d1509-7fc3-40ee-8166-fe24bff2379a,d063de07-1124-44aa-bb3d-2d7051b3970b,install,64
835d1509-7fc3-40ee-8166-fe24bff2379a,ca52cfa9-0384-4cbc-ac04-f596e43608d4,other,283
835d1509-7fc3-40ee-8166-fe24bff2379a,15de5c9a-b0b5-4b78-b234-9644494fd227,construction,383
835d1509-7fc3-40ee-8166-fe24bff2379a,f522df40-1775-4759-b3a3-8f9926d7e7a6,other,694
835d1509-7fc3-40ee-8166-fe24bff2379a,abdc8791-8cf2-4bf3-a5a5-7341988a3aae,other,748
1bdaf542-bb42-4b34-b48b-01f19723f973,e634c2cc-24f0-4429-9037-852d421467c1,repair,247
1bdaf542-bb42-4b34-b48b-01f19723f973,555f1484-0105-4f25-a98b-79d6fbda8f1f,painting,374
1bdaf542-bb42-4b34-b48b-01f19723f973,b7a74587-25f9-45a1-960d-bcbc1c5b4f83,install,648
075c7902-8b3a-4fc7-9783-4895c8bc72bd,cd6e1eca-d649-4047-80b6-4b2b59c80b27,cleaning,74
075c7902-8b3a-4fc7-9783-4895c8bc72bd,cff75be9-3998-4371-b38d-d9a44857b92c,repair,511
075c7902-8b3a-4fc7-9783-4895c8bc72bd,9515b1e9-31f2-4ec7-b311-116e62ce8e0c,construction,71
075c7902-8b3a-4fc7-9783-4895c8bc72bd,842631ec-b52e-4b28-98e2-460b87481e76,painting,4024
63bcc5ef-9f6c-426b-817d-f4b73881e5f1,aba6de8c-f37b-4b62-887c-866aaf56f810,other,1263
63bcc5ef-9f6c-426b-817d-f4b73881e5f1,87f61385-04dc-49a6-bee4-15c50218c3b7,other,2557
63bcc5ef-9f6c-426b-817d-f4b73881e5f1,9d1e7ea1-cb1a-49ba-b73d-067b7175c69b,construction,5820
51043c40-5a92-43e5-8a7a-4f399d0c9c33,19f55ce6-a190-45a5-87d3-9e9a9a4a4fca,cleaning,477
51043c40-5a92-43e5-8a7a-4f399d0c9c33,df37ed62-decb-41eb-9689-a2f020ed4cd3,other,461
51043c40-5a92-43e5-8a7a-4f399d0c9c33,c01cc851-cdd3-4aab-bd11-7814019ec3b7,construction,1031
51043c40-5a92-43e5-8a7a-4f399d0c9c33,796f3b99-557b-45ff-9381-b956133c0294,install,1442
736c0baa-4f3d-424e-80bf-3dd2ab1e3d52,9baf7c2a-dcb5-4594-a02c-b6e3646690e4,repair,5299
9f978d87-d3a4-4a58-b3a5-f891afb7adfa,fac994d5-7997-4a91-8ced-e32eea6a475f,repair,411
9f978d87-d3a4-4a58-b3a5-f891afb7adfa,dd2c9eef-60e5-46e2-bbd7-c2895e49da28,maintenance,373
9f978d87-d3a4-4a58-b3a5-f891afb7adfa,291da14a-e84e-4cd0-82fe-41c2f48c865f,construction,592
9f978d87-d3a4-4a58-b3a5-f891afb7adfa,9a46ff18-6283-4c0a-9aa2-8535c945aa33,repair,79
9f978d87-d3a4-4a58-b3a5-f891afb7adfa,2cf2dc92-69ea-40db-a29a-983ad3943cd6,install,2794
fdbf6b96-b4db-422b-9ff6-8b2d02ff6a33,ca0272a9-4e0c-43d0-be10-95d4401a3a76,painting,7763
6a1b8c76-f07f-42c7-8ebd-5b396bb2f80f,e1f0f43b-442f-4fc2-80c1-9dbcddc77188,repair,624
6a1b8c76-f07f-42c7-8ebd-5b396bb2f80f,b0840a35-21b3-4a83-91a5-14af0e232cbf,install,841
6a1b8c76-f07f-42c7-8ebd-5b396bb2f80f,0e5cc8f9-37d2-43a6-8fab-fd68c993ea41,repair,217
6a1b8c76-f07f-42c7-8ebd-5b396bb2f80f,04965978-8287-4306-bfd2-fe556da853c7,cleaning,2280
6a1b8c76-f07f-42c7-8ebd-5b396bb2f80f,834fdedb-e32a-403d-8c57-f32aa0991961,painting,4642
ec0a03d7-4c01-4eb6-8ed5-c88d5b64f3a9,a9afc6f5-2e4a-4492-8568-6813679bf9c9,install,653
ec0a03d7-4c01-4eb6-8ed5-c88d5b64f3a9,fd5f92dc-b67e-47a9-ba7d-165110a709c1,cleaning,590
ec0a03d7-4c01-4eb6-8ed5-c88d5b64f3a9,ef6f4352-9626-46b7-a15d-660b5731e49d,install,48
ec0a03d7-4c01-4eb6-8ed5-c88d5b64f3a9,2d7d3923-dc59-4d71-ba0e-e0f8ce6c6816,repair,549
ec0a03d7-4c01-4eb6-8ed5-c88d5b64f3a9,89d6c3a2-5ed9-439b-9563-a3fe70956f48,install,4757
111a5d11-c60e-414e-8214-cf9f020d5cc8,3e6d63e6-522d-453b-b666-531c2ebb3052,other,165
111a5d11-c60e-414e-8214-cf9f020d5cc8,fbf7ead1-a530-4216-9e6f-bd1c90128977,install,461
1f76253b-6077-47c2-9576-1eabece77c3c,ca220e0b-b44e-48ca-8461-74a449a8a02b,other,857
1f76253b-6077-47c2-9576-1eabece77c3c,95644aad-c29c-4721-bace-0d127e75071b,maintenance,931
1f76253b-6077-47c2-9576-1eabece77c3c,7addc892-a211-4da0-a2cf-530898741cd6,maintenance,822
1f76253b-6077-47c2-9576-1eabece77c3c,ccdfffbf-2058-4e67-85ab-1177b5faf139,install,1347
1f76253b-6077-47c2-9576-1eabece77c3c,4081364b-f1f4-4058-9770-64ef3f1ceb66,install,1394
5211efc4-ed7b-4a44-9334-d21d799798d8,e88ee78f-285f-4181-901e-bdbf92b10a34,painting,694
5211efc4-ed7b-4a44-9334-d21d799798d8,1215ee54-6025-4e29-891c-09746347fe81,maintenance,549
5211efc4-ed7b-4a44-9334-d21d799798d8,cfb90c59-c48a-4cb2-b7b5-3d6c77e5bad9,maintenance,3543
5a6b002c-af49-4a8d-ac22-14c08edfe2db,64d7bf7d-0165-4e11-8b98-826096013698,painting,56
5a6b002c-af49-4a8d-ac22-14c08edfe2db,053440ee-1940-43fa-a3de-3a4391207e50,maintenance,145
5a6b002c-af49-4a8d-ac22-14c08edfe2db,49a97213-4ccf-4d51-9c07-cbcd4be3784f,painting,946
5a6b002c-af49-4a8d-ac22-14c08edfe2db,296641f1-8aac-4a63-8b20-be41d06f9ebe,painting,1658
26612ffd-1b4c-42ba-b9f7-e678396178f3,5ed4e286-1d63-4c80-bc6d-806e947cbfa4,install,2257
26612ffd-1b4c-42ba-b9f7-e678396178f3,db6fde4d-0f14-4df0-a89c-4c9f2918ceae,install,261
26612ffd-1b4c-42ba-b9f7-e678396178f3,380b9190-75a1-4a70-9bdf-67360cd3f9e2,painting,3548
26612ffd-1b4c-42ba-b9f7-e678396178f3,51e57ec8-0423-4dd1-9cb7-988aba227a0c,construction,3628
0caadf62-526c-4863-9f8d-ad38dc9fe537,be6409b5-a792-4733-ae2c-1c486c137e98,construction,1070
0caadf62-526c-4863-9f8d-ad38dc9fe537,d7776606-ec1b-44e2-8b87-98dd5d2b72c0,cleaning,332
0caadf62-526c-4863-9f8d-ad38dc9fe537,d070611b-7ff6-4db6-91da-6acd9081a719,construction,508
0caadf62-526c-4863-9f8d-ad38dc9fe537,fbda6942-8dc5-486e-8a05-514245598b2e,repair,811
0caadf62-526c-4863-9f8d-ad38dc9fe537,6926293f-117a-4ceb-ade6-827264dd7077,cleaning,4142
5709c1c2-b8cc-44db-8892-0b3a6458b791,f067b72d-a674-4260-a8ea-c8ec323856e3,install,1520
5709c1c2-b8cc-44db-8892-0b3a6458b791,7145b281-311c-4c08-aefb-b318a6b40efe,install,2453
5709c1c2-b8cc-44db-8892-0b3a6458b791,9d1e4568-a87e-4fac-bc3c-a7db4e38ae23,painting,5112
c1aa0b3d-c9dc-4ea2-96b0-392f035e171b,d2c00792-e96d-4d14-8bce-8907643b98c3,install,916
c1aa0b3d-c9dc-4ea2-96b0-392f035e171b,7c1b2cfc-e485-4871-9ccc-530d21b0886d,other,1202
a00c78cc-0f79-472a-89eb-64173cb82be5,cc3e6b13-9040-41dc-8903-451944c9c319,construction,817
a00c78cc-0f79-472a-89eb-64173cb82be5,93f4d1c9-5035-4158-b761-d710df06860c,painting,2964
a00c78cc-0f79-472a-89eb-64173cb82be5,ae9579c2-88d3-4b1d-9e3f-24e78dee2c0f,repair,4354
4bebb1ea-678a-44ea-88c9-ed7c17736f8a,d17ccd80-8dd2-46f8-a368-7b54e5bfaceb,painting,2215
4bebb1ea-678a-44ea-88c9-ed7c17736f8a,abab4a3e-cdcf-4525-8f2b-a8dc46d2888f,repair,1929
4bebb1ea-678a-44ea-88c9-ed7c17736f8a,45469940-6007-4e11-81e0-c2e1d1560ecd,cleaning,3715
fa607522-5ba8-4eab-8914-b1957917deac,cf0c6cf2-6c5f-4fcb-805e-66f0f3e5de84,painting,1188
fa607522-5ba8-4eab-8914-b1957917deac,e650fc24-8a0a-486a-9ac1-75749e1ce31b,maintenance,963
fa607522-5ba8-4eab-8914-b1957917deac,a34462f7-65ac-4275-aee0-268f41acd3a7,repair,4501
03651ccb-1f6c-45ad-9d5f-fc1a797c27bd,56701d97-db36-4b36-83b1-d4af1fb24a79,construction,4305
6b0dbf0c-4688-4070-a692-5785edc778e7,de8251c5-b95d-4b9f-a023-c6cc7bc16e5b,painting,7
6b0dbf0c-4688-4070-a692-5785edc778e7,6817e372-cce1-433b-b85c-f58c0b236ae1,other,320
6b0dbf0c-4688-4070-a692-5785edc778e7,d8053f52-b95d-4c50-ab25-a033d8f2844c,construction,410
6b0dbf0c-4688-4070-a692-5785edc778e7,bfa5be7b-8c98-4d2d-bc5e-bdee48f9b2ac,painting,1166
c3f9ef84-74b0-4154-880e-4851f8c8f3c0,e5c01e73-0c31-4936-ab34-542d63273b3b,construction,92
c3f9ef84-74b0-4154-880e-4851f8c8f3c0,f5908607-e40a-4903-976e-193e20f31c55,repair,63
